Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
dad,2023-06-22 18:48:11,01:19:40,,Holiday in the Wild,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:19:40,01:19:40,SA (Saudi Arabia)
dad,2023-06-22 18:46:54,00:01:09,Autoplayed: user action: None; ,Holiday in the Wild (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:01:09,00:01:09,SA (Saudi Arabia)
dad,2023-06-22 18:45:50,00:00:58,Autoplayed: user action: None; ,Good Sam (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:58,00:00:58,SA (Saudi Arabia)
dad,2023-06-22 18:44:54,00:00:54,Autoplayed: user action: None; ,Trailer: Holidate,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:54,Not latest view,SA (Saudi Arabia)
dad,2023-06-22 18:44:18,00:00:30,Autoplayed: user action: None; ,Moment of High Emotion Clip: Afterlife of the Party,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:30,00:00:30,SA (Saudi Arabia)
dad,2023-06-22 18:44:11,00:00:04,Autoplayed: user action: None; ,Trailer: The Last Letter From Your Lover,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,Not latest view,SA (Saudi Arabia)
dad,2023-06-22 18:43:43,00:00:25,Autoplayed: user action: None; ,A Castle For Christmas - Upper Bound Clip 7,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:25,00:00:25,SA (Saudi Arabia)
dad,2023-06-22 18:43:32,00:00:05,Autoplayed: user action: None; ,Good Sam (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,Not latest view,SA (Saudi Arabia)
dad,2023-06-22 18:43:19,00:00:11,Autoplayed: user action: None; ,Brazen - CLM 9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:11,00:00:11,SA (Saudi Arabia)
dad,2023-06-22 18:42:56,00:00:09,Autoplayed: user action: None; ,Trailer: A Beautiful Life,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:09,Not latest view,SA (Saudi Arabia)
dad,2023-06-22 18:42:43,00:00:06,Autoplayed: user action: None; ,The Walk_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,00:00:06,SA (Saudi Arabia)
dad,2023-06-22 18:42:07,00:00:33,Autoplayed: user action: None; ,Full Out 2: You Got This!_hook_05_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:33,00:00:33,SA (Saudi Arabia)
dad,2023-06-22 18:41:49,00:00:08,Autoplayed: user action: None; ,Plot Clip: The Swimmers,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:08,Not latest view,SA (Saudi Arabia)
dad,2023-06-22 18:41:43,00:00:04,Autoplayed: user action: None; ,Plot Clip: True Spirit,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-06-22 18:41:33,00:00:06,Autoplayed: user action: None; ,Chesapeake Shores: Season 1 - CLM 2,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,Not latest view,SA (Saudi Arabia)
dad,2023-06-22 18:41:22,00:00:04,Autoplayed: user action: None; ,How Do You Know_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,Not latest view,SA (Saudi Arabia)
dad,2023-06-22 18:41:01,00:00:18,Autoplayed: user action: None; ,ACALIFORNIACHRISTMAS_CLIP_MAINCHARACTER,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:18,00:00:18,SA (Saudi Arabia)
dad,2023-06-22 18:40:29,00:00:14,Autoplayed: user action: None; ,Main Character Intro Clip: A Perfect Pairing,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:14,Not latest view,SA (Saudi Arabia)
dad,2023-06-22 18:40:18,00:00:08,Autoplayed: user action: None; ,Long Shot_hook_02_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:08,Not latest view,SA (Saudi Arabia)
dad,2023-06-22 18:40:02,00:00:05,Autoplayed: user action: None; ,What Happens in Vegas_hook_02_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,00:00:05,SA (Saudi Arabia)
dad,2023-06-22 18:39:51,00:00:08,Autoplayed: user action: None; ,Set It Up (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:08,00:00:08,SA (Saudi Arabia)
dad,2023-06-22 18:39:42,00:00:04,Autoplayed: user action: None; ,Can You Keep a Secret?_hook_02_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-06-22 18:39:04,00:00:34,Autoplayed: user action: None; ,Home Again_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:34,00:00:34,SA (Saudi Arabia)
dad,2023-06-22 18:38:29,00:00:33,Autoplayed: user action: None; ,Set It Up (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:33,Not latest view,SA (Saudi Arabia)
dad,2023-06-22 18:37:53,00:00:21,Autoplayed: user action: None; ,Teaser: The Mother,TEASER_TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:21,00:00:21,SA (Saudi Arabia)
dad,2023-06-22 18:37:36,00:00:14,Autoplayed: user action: None; ,Inciting Incident Clip: You Do You,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:14,Not latest view,SA (Saudi Arabia)
dad,2023-06-22 18:37:21,00:00:06,Autoplayed: user action: None; ,Extraction_VAR2-CLIP_CHARACTER,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,00:00:06,SA (Saudi Arabia)
dad,2023-06-22 18:37:10,00:00:09,Autoplayed: user action: None; ,Teaser 3: Extraction 2,TEASER_TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:09,00:00:09,SA (Saudi Arabia)
dad,2023-06-22 18:36:24,00:00:35,Autoplayed: user action: None; ,Season 1 Trailer: Sweet Magnolias,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:35,Not latest view,SA (Saudi Arabia)
dad,2023-06-15 18:56:27,01:03:15,,Set It Up,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:03:15,01:03:15,SA (Saudi Arabia)
dad,2023-06-15 18:55:31,00:00:47,Autoplayed: user action: None; ,Set It Up (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:47,Not latest view,SA (Saudi Arabia)
dad,2023-06-15 18:55:20,00:00:08,Autoplayed: user action: None; ,Supporting Character Clip: Un Natale in famiglia,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:08,00:00:08,SA (Saudi Arabia)
dad,2023-06-15 18:55:11,00:00:04,Autoplayed: user action: None; ,Killers_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-06-15 18:54:11,00:00:53,Autoplayed: user action: None; ,Love Wedding Repeat_PVS_MEGA,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:53,Not latest view,SA (Saudi Arabia)
dad,2023-06-15 18:54:04,00:00:04,Autoplayed: user action: None; ,The Gentlemen_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-06-15 18:53:56,00:00:05,Autoplayed: user action: None; ,Main Character Intro Clip: Lulli,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,00:00:05,SA (Saudi Arabia)
dad,2023-06-15 18:52:58,00:00:53,Autoplayed: user action: None; ,A Cinderella Story: Christmas Wish_hook_04_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:53,00:00:53,SA (Saudi Arabia)
dad,2023-06-15 18:52:23,00:00:21,Autoplayed: user action: None; ,Trailer: A Perfect Fit,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:21,Not latest view,SA (Saudi Arabia)
dad,2023-06-15 18:52:17,00:00:04,Autoplayed: user action: None; ,Death at a Funeral_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-06-15 18:52:09,00:00:05,Autoplayed: user action: None; ,How Do You Know_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,Not latest view,SA (Saudi Arabia)
dad,2023-06-15 18:51:59,00:00:05,Autoplayed: user action: None; ,Finding You_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,00:00:05,SA (Saudi Arabia)
dad,2023-06-15 18:51:47,00:00:09,Autoplayed: user action: None; ,Purple Hearts - CLM 6,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:09,00:00:09,SA (Saudi Arabia)
dad,2023-06-15 18:51:09,00:00:32,Autoplayed: user action: None; ,Main Character Clip 3: From Scratch,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:32,00:00:32,SA (Saudi Arabia)
dad,2023-06-15 18:50:54,00:00:12,Autoplayed: user action: None; ,Main Character Intro Clip: A Beautiful Life,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:12,00:00:12,SA (Saudi Arabia)
dad,2023-06-15 18:50:39,00:00:10,Autoplayed: user action: None; ,Main Character Clip 2: Love in the Villa,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:10,00:00:10,SA (Saudi Arabia)
dad,2023-06-15 18:49:36,00:01:00,Autoplayed: user action: None; ,A Kindhearted Christmas_hook_04_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:01:00,00:01:00,SA (Saudi Arabia)
dad,2023-06-15 18:49:25,00:00:07,Autoplayed: user action: None; ,Supporting Character Clip: Afterlife of the Party,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,Not latest view,SA (Saudi Arabia)
dad,2023-06-15 18:49:05,00:00:17,Autoplayed: user action: None; ,The Vow_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:17,00:00:17,SA (Saudi Arabia)
dad,2023-06-15 18:48:32,00:00:30,Autoplayed: user action: None; ,To the Bone (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:30,00:00:30,SA (Saudi Arabia)
dad,2023-06-15 18:47:38,00:00:52,Autoplayed: user action: None; ,Teaser: A Perfect Pairing,TEASER_TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:52,Not latest view,SA (Saudi Arabia)
dad,2023-06-15 18:47:03,00:00:30,Autoplayed: user action: None; ,Inciting Incident Clip: You Do You,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:30,Not latest view,SA (Saudi Arabia)
dad,2023-06-15 18:46:10,00:00:34,Autoplayed: user action: None; ,The Vow_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:34,00:00:34,SA (Saudi Arabia)
dad,2023-06-08 19:31:06,00:10:31,Autoplayed: user action: User_Interaction; ,Home Again,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:10:31,00:10:31,SA (Saudi Arabia)
dad,2023-06-08 19:30:50,00:00:12,,Home Again (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:12,00:00:12,SA (Saudi Arabia)
dad,2023-06-08 19:30:16,00:00:31,Autoplayed: user action: None; ,Season 1 Trailer: FUBAR,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:31,00:00:31,SA (Saudi Arabia)
dad,2023-06-08 17:54:28,01:31:57,,The Royal Treatment,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:31:58,01:31:58,SA (Saudi Arabia)
dad,2023-06-08 17:53:49,00:00:33,Autoplayed: user action: None; ,Inciting Incident Clip: The Royal Treatment,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:33,00:00:33,SA (Saudi Arabia)
dad,2023-06-08 17:53:26,00:00:20,Autoplayed: user action: None; ,Supporting Character Clip: Love Hard,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:20,00:00:20,SA (Saudi Arabia)
dad,2023-06-08 17:52:17,00:00:44,Autoplayed: user action: User_Interaction; ,Can You Keep a Secret?,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:44,00:00:44,SA (Saudi Arabia)
dad,2023-06-08 17:51:13,00:00:54,Autoplayed: user action: None; ,Can You Keep a Secret?_hook_02_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:54,Not latest view,SA (Saudi Arabia)
dad,2023-06-08 17:51:03,00:00:07,Autoplayed: user action: None; ,Instant Family_hook_03_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,00:00:07,SA (Saudi Arabia)
dad,2023-06-08 17:50:48,00:00:12,Autoplayed: user action: None; ,Moment of High Emotion Clip: Lulli,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:12,00:00:12,SA (Saudi Arabia)
dad,2023-06-08 17:50:07,00:00:38,Autoplayed: user action: None; ,Supporting Character Clip: Un Natale in famiglia,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:38,Not latest view,SA (Saudi Arabia)
dad,2023-06-08 17:49:57,00:00:07,Autoplayed: user action: None; ,Afterlife of the Party - Upper Bound Clip 5,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,00:00:07,SA (Saudi Arabia)
dad,2023-06-08 17:49:41,00:00:08,Autoplayed: user action: None; ,Rich in Love PVS Clip 4,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:08,00:00:08,SA (Saudi Arabia)
dad,2023-06-08 17:49:32,00:00:06,Autoplayed: user action: None; ,Cook Off_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,00:00:06,SA (Saudi Arabia)
dad,2023-06-08 17:49:10,00:00:07,Autoplayed: user action: None; ,Teaser: Arnold,TEASER_TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,00:00:07,SA (Saudi Arabia)
dad,2023-06-08 17:48:58,00:00:09,Autoplayed: user action: None; ,Season 2 Main Character Intro Clip: Valeria,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:09,00:00:09,SA (Saudi Arabia)
dad,2023-06-08 17:48:48,00:00:07,Autoplayed: user action: None; ,The Real Has Come! (WT): Season 1_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,00:00:07,SA (Saudi Arabia)
dad,2023-06-08 17:48:20,00:00:22,Autoplayed: user action: None; ,Yeh Jawaani Hai Deewani_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:22,00:00:22,SA (Saudi Arabia)
dad,2023-06-08 17:48:02,00:00:08,Autoplayed: user action: None; ,The Gentlemen_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:08,Not latest view,SA (Saudi Arabia)
dad,2023-06-08 17:47:53,00:00:06,Autoplayed: user action: None; ,Rambo: Last Blood_hook_03_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,00:00:06,SA (Saudi Arabia)
dad,2023-06-08 17:47:45,00:00:04,Autoplayed: user action: None; ,Knives Out_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-06-08 17:47:06,00:00:26,Autoplayed: user action: None; ,Main Character Clip 3: Rich in Love 2,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:26,00:00:26,SA (Saudi Arabia)
dad,2023-06-08 17:46:59,00:00:04,Autoplayed: user action: None; ,Season 4 Teaser: Manifest,TEASER_TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-06-08 17:45:07,00:01:31,Autoplayed: user action: None; ,Trailer: A Beautiful Life,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:01:31,Not latest view,SA (Saudi Arabia)
dad,2023-06-08 17:44:33,00:00:24,Autoplayed: user action: None; ,Home Again_hook_03_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:24,00:00:24,SA (Saudi Arabia)
dad,2023-06-08 17:43:07,00:01:01,Autoplayed: user action: None; ,Season 4 Moment of High Emotion Clip 2: Never Have I Ever,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:01:01,00:01:01,SA (Saudi Arabia)
dad,2023-06-01 19:30:56,01:06:13,,The Royal Hibiscus Hotel,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:30:15,01:30:15,SA (Saudi Arabia)
dad,2023-06-01 19:30:41,00:00:06,Autoplayed: user action: None; ,The Royal Hibiscus Hotel_hook_04_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,00:00:06,SA (Saudi Arabia)
dad,2023-06-01 19:30:28,00:00:10,Autoplayed: user action: None; ,FIREFLYLANE_S1_CLIP_PLOT,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:10,00:00:10,SA (Saudi Arabia)
dad,2023-06-01 19:30:13,00:00:05,Autoplayed: user action: None; ,Main Character Intro Clip: A Beautiful Life,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,Not latest view,SA (Saudi Arabia)
dad,2023-06-01 19:29:53,00:00:16,Autoplayed: user action: None; ,Think Like a Man_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:16,00:00:16,SA (Saudi Arabia)
dad,2023-06-01 19:29:39,00:00:11,Autoplayed: user action: None; ,The Meyerowitz Stories (New and Selected) (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:12,00:00:12,SA (Saudi Arabia)
dad,2023-06-01 19:29:06,00:00:24,Autoplayed: user action: None; ,Pourris gâtés_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:24,00:00:24,SA (Saudi Arabia)
dad,2023-06-01 19:28:55,00:00:08,Autoplayed: user action: None; ,Cook Off_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:08,Not latest view,SA (Saudi Arabia)
dad,2023-06-01 19:27:33,00:00:54,Autoplayed: user action: None; ,Can You Keep a Secret?_hook_02_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:54,Not latest view,SA (Saudi Arabia)
dad,2023-06-01 19:27:03,00:00:21,Autoplayed: user action: None; ,Main Character Intro Clip: A Beautiful Life,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:21,Not latest view,SA (Saudi Arabia)
dad,2023-05-26 19:41:58,00:23:41,,The Royal Hibiscus Hotel,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:23:42,Not latest view,SA (Saudi Arabia)
dad,2023-05-26 19:41:45,00:00:07,Autoplayed: user action: None; ,The Royal Hibiscus Hotel_hook_04_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,Not latest view,SA (Saudi Arabia)
dad,2023-05-26 19:41:26,00:00:08,Autoplayed: user action: None; ,Pourris gâtés_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:08,Not latest view,SA (Saudi Arabia)
dad,2023-05-26 19:41:01,00:00:16,Autoplayed: user action: None; ,The Royal Hibiscus Hotel_hook_04_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:16,Not latest view,SA (Saudi Arabia)
dad,2023-05-26 19:40:46,00:00:13,Autoplayed: user action: None; ,Se busca papá_PVS_MEGA,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:13,00:00:13,SA (Saudi Arabia)
dad,2023-05-26 19:40:17,00:00:11,Autoplayed: user action: None; ,Moment of High Emotion Clip: Me Time,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:11,00:00:11,SA (Saudi Arabia)
dad,2023-05-26 19:40:10,00:00:05,Autoplayed: user action: None; ,The Perfect Date PVS Trailer C,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:05,00:00:05,SA (Saudi Arabia)
dad,2023-05-26 19:39:50,00:00:16,Autoplayed: user action: None; ,Villain / Antagonist Clip: He's All That,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:16,00:00:16,SA (Saudi Arabia)
dad,2023-05-26 19:39:43,00:00:04,Autoplayed: user action: None; ,Trailer: Just Say Yes,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-05-26 19:39:14,00:00:26,Autoplayed: user action: None; ,The Perfect Date PVS Trailer C,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:26,Not latest view,SA (Saudi Arabia)
dad,2023-05-26 19:39:07,00:00:04,Autoplayed: user action: None; ,Moment of High Emotion Clip: Me Time,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,Not latest view,SA (Saudi Arabia)
dad,2023-05-26 19:38:55,00:00:09,Autoplayed: user action: None; ,Cook Off_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:09,Not latest view,SA (Saudi Arabia)
dad,2023-05-26 19:38:42,00:00:08,Autoplayed: user action: None; ,Margot at the Wedding_hook_02_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:08,00:00:08,SA (Saudi Arabia)
dad,2023-05-26 19:38:30,00:00:09,Autoplayed: user action: None; ,Main Character Intro Clip: Keep on Living,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:09,00:00:09,SA (Saudi Arabia)
dad,2023-05-26 19:38:10,00:00:16,Autoplayed: user action: None; ,Ricki and the Flash_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:16,00:00:16,SA (Saudi Arabia)
dad,2023-05-26 19:37:37,00:00:29,Autoplayed: user action: None; ,Sierra Burgess Is A Loser (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:30,00:00:30,SA (Saudi Arabia)
dad,2023-05-26 19:36:28,00:01:06,Autoplayed: user action: None; ,Se busca papá_PVS_MEGA,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:01:06,Not latest view,SA (Saudi Arabia)
dad,2023-05-26 19:36:05,00:00:20,Autoplayed: user action: None; ,The Royal Hibiscus Hotel_hook_04_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:20,Not latest view,SA (Saudi Arabia)
dad,2023-05-26 19:35:58,00:00:04,Autoplayed: user action: None; ,Inciting Incident Clip: Senior Year,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-05-26 19:35:39,00:00:16,Autoplayed: user action: None; ,Trailer: Lulli,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:16,Not latest view,SA (Saudi Arabia)
dad,2023-05-26 19:35:07,00:00:24,Autoplayed: user action: None; ,Pourris gâtés_hook_primary_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:24,Not latest view,SA (Saudi Arabia)
dad,2023-05-26 19:34:59,00:00:04,Autoplayed: user action: None; ,Sniper: Assassin's End_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-05-26 19:33:46,00:01:00,Autoplayed: user action: None; ,Seventeen (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:01:00,00:01:00,SA (Saudi Arabia)
dad,2023-05-26 19:33:32,00:00:10,Autoplayed: user action: None; ,A Secret Love (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:10,00:00:10,SA (Saudi Arabia)
dad,2023-05-26 19:33:23,00:00:06,Autoplayed: user action: None; ,Trailer: Miss Americana,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:06,00:00:06,SA (Saudi Arabia)
dad,2023-05-26 19:32:58,00:00:20,Autoplayed: user action: None; ,Tina_hook_05_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:20,00:00:20,SA (Saudi Arabia)
dad,2023-05-26 19:32:50,00:00:04,Autoplayed: user action: None; ,Zero to Hero_hook_02_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:04,00:00:04,SA (Saudi Arabia)
dad,2023-05-26 19:32:18,00:00:22,Autoplayed: user action: None; ,High Context Clip: Halftime,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:22,00:00:22,SA (Saudi Arabia)
dad,2023-05-26 19:31:59,00:00:07,Autoplayed: user action: None; ,Otherhood (Trailer),TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,00:00:07,SA (Saudi Arabia)
dad,2023-05-26 19:31:40,00:00:07,Autoplayed: user action: None; ,Mrs. Chatterjee vs Norway_hook_01_16x9,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:07,00:00:07,SA (Saudi Arabia)
dad,2023-05-25 18:18:27,01:42:55,,Your Place or Mine,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,01:44:19,01:44:19,SA (Saudi Arabia)
dad,2023-05-25 18:17:38,00:00:45,Autoplayed: user action: None; ,Context Up Front Trailer: Your Place or Mine,TRAILER,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:45,00:00:45,SA (Saudi Arabia)
dad,2023-05-25 18:16:19,00:00:58,Autoplayed: user action: User_Interaction; ,Fierce,,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:58,00:00:58,SA (Saudi Arabia)
dad,2023-05-25 18:15:38,00:00:31,Autoplayed: user action: None; ,Fierce - CLM 4,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:31,00:00:31,SA (Saudi Arabia)
dad,2023-05-25 18:14:35,00:00:50,Autoplayed: user action: None; ,Villain / Antagonist Clip: That's Amor,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:50,00:00:50,SA (Saudi Arabia)
dad,2023-05-25 18:14:20,00:00:13,Autoplayed: user action: None; ,Main Character Intro Clip: Love in the Villa,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:13,00:00:13,SA (Saudi Arabia)
dad,2023-05-25 18:14:09,00:00:08,Autoplayed: user action: None; ,Moment of High Emotion Clip: Faithfully Yours,HOOK,Skyworth RefPlus-Skyworth-2K-T56 Smart TV,00:00:08,00:00:08,SA (Saudi Arabia)
