Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
brother,US,Smart TV,0,no,Non-Stop,play,title_results,2023-09-15 14:37:37
brother,US,Smart TV,0,no,Non-Stop,select,title_results,2023-09-15 14:37:35
brother,US,Smart TV,0,,Fast & Furious,play,prequery_results,2023-08-17 03:35:52
brother,US,Smart TV,0,,Fast & Furious,play,prequery_results,2023-08-17 01:57:57
brother,US,Smart TV,0,,Fast & Furious,select,prequery_results,2023-08-17 01:57:54
brother,US,Smart TV,0,,2 Fast 2 Furious,play,prequery_results,2023-08-17 00:16:44
brother,US,Smart TV,0,,2 Fast 2 Furious,select,prequery_results,2023-08-17 00:16:42
brother,US,Smart TV,0,,Fast & Furious,play,prequery_results,2023-08-17 00:16:28
brother,US,Smart TV,0,,Fast & Furious,select,prequery_results,2023-08-17 00:16:26
brother,US,Smart TV,0,,2 Fast 2 Furious,play,prequery_results,2023-08-17 00:16:10
brother,US,Smart TV,0,,2 Fast 2 Furious,select,prequery_results,2023-08-17 00:16:08
brother,US,Smart TV,0,,Puss in Boots: The Last Wish,play,suggestion_results,2023-08-14 02:41:00
brother,US,Smart TV,0,,Puss in Boots: The Last Wish,select,suggestion_results,2023-08-14 02:40:57
brother,US,Smart TV,0,,,select,suggestion_results,2023-08-14 02:40:43
brother,US,Smart TV,0,kev,Me Time,play,title_results,2023-08-14 02:38:03
brother,US,Smart TV,0,kev,Me Time,select,title_results,2023-08-14 02:38:01
brother,US,Smart TV,0,mon,Monty Python and the Holy Grail,play,title_results,2023-08-14 01:51:13
brother,US,Smart TV,0,mon,Monty Python and the Holy Grail,select,title_results,2023-08-14 01:51:11
brother,US,Smart TV,0,ke,,select,suggestion_results,2023-08-14 01:48:45
brother,US,Smart TV,0,ke,,select,suggestion_results,2023-08-14 01:47:59
brother,US,Smart TV,0,man,The Man from Toronto,select,title_results,2023-08-14 01:45:18
brother,US,Smart TV,0,man,A Man Called Otto,play,title_results,2023-08-10 02:15:34
brother,US,Smart TV,0,man,A Man Called Otto,select,title_results,2023-08-10 02:15:32
brother,US,Smart TV,0,,,play,prequery_results,2023-08-06 19:14:38
brother,US,Smart TV,0,,,select,prequery_results,2023-08-06 19:14:09
brother,US,Smart TV,0,gl,Glass Onion: A Knives Out Mystery,play,title_results,2023-08-05 02:10:28
brother,US,Smart TV,0,gl,Glass Onion: A Knives Out Mystery,select,title_results,2023-08-05 02:10:25
brother,US,Smart TV,0,whi,White Noise,select,title_results,2023-08-05 02:05:41
brother,US,Smart TV,0,m,Murder Mystery 2,play,title_results,2023-07-22 00:31:54
brother,US,Smart TV,0,m,Murder Mystery 2,select,title_results,2023-07-22 00:31:51
brother,US,Smart TV,0,m,Murder Mystery,play,title_results,2023-07-22 00:31:47
brother,US,Smart TV,0,m,Murder Mystery,select,title_results,2023-07-22 00:31:44
brother,US,Smart TV,0,ind,,play,title_results,2023-07-19 01:55:20
brother,US,Smart TV,0,ind,,select,title_results,2023-07-19 01:55:17
brother,US,Smart TV,0,p,,play,title_results,2023-07-04 04:27:59
brother,US,Smart TV,0,p,,select,title_results,2023-07-04 04:27:56
brother,US,Smart TV,0,da,,play,title_results,2023-07-04 02:43:44
brother,US,Smart TV,0,da,,select,title_results,2023-07-04 02:43:41
brother,US,Smart TV,0,man ,The Man from Toronto,play,title_results,2023-06-18 04:08:28
brother,US,Smart TV,0,man ,The Man from Toronto,select,title_results,2023-06-18 04:08:25
brother,US,Smart TV,0,j,,play,title_results,2023-05-20 17:40:02
brother,US,Smart TV,0,j,,select,title_results,2023-05-20 17:39:59
brother,US,Smart TV,0,,,play,prequery_results,2023-05-13 05:51:41
brother,US,Smart TV,0,,,play,prequery_results,2023-05-12 23:30:48
brother,US,Smart TV,0,,,select,prequery_results,2023-05-12 23:30:46
brother,US,Smart TV,0,de,,play,title_results,2023-04-11 02:33:58
brother,US,Smart TV,0,de,,select,title_results,2023-04-11 02:33:55
brother,US,Smart TV,0,,The Bourne Supremacy,play,prequery_results,2023-04-07 16:32:10
brother,US,Smart TV,0,,The Bourne Supremacy,select,prequery_results,2023-04-07 16:32:08
brother,US,Smart TV,0,,The Bourne Ultimatum,play,prequery_results,2023-04-07 16:32:05
brother,US,Smart TV,0,,The Bourne Ultimatum,select,prequery_results,2023-04-07 16:32:02
brother,US,Smart TV,0,,The Bourne Identity,play,prequery_results,2023-04-07 16:31:58
brother,US,Smart TV,0,,The Bourne Identity,select,prequery_results,2023-04-07 16:31:56
brother,US,Smart TV,0,,The Bourne Supremacy,play,prequery_results,2023-04-07 16:31:53
brother,US,Smart TV,0,,The Bourne Supremacy,select,prequery_results,2023-04-07 16:31:50
brother,US,Smart TV,0,,The Bourne Identity,play,prequery_results,2023-04-05 00:32:15
brother,US,Smart TV,0,,The Bourne Identity,select,prequery_results,2023-04-05 00:32:12
brother,US,Smart TV,0,nak,Naked,play,title_results,2023-03-20 02:20:25
brother,US,Smart TV,0,nak,Naked,select,title_results,2023-03-20 02:20:22
brother,US,Smart TV,0,g,Glass Onion: A Knives Out Mystery,play,title_results,2023-03-20 02:18:46
brother,US,Smart TV,0,g,Glass Onion: A Knives Out Mystery,select,title_results,2023-03-20 02:18:44
brother,US,Smart TV,0,ha,The Hangover: Part II,play,title_results,2023-03-16 03:23:34
brother,US,Smart TV,0,ha,The Hangover: Part II,play,title_results,2023-03-16 01:31:04
brother,US,Smart TV,0,ha,The Hangover: Part II,select,title_results,2023-03-16 01:31:00
brother,US,Smart TV,0,rr,RRR (Hindi),play,title_results,2023-01-30 22:01:11
brother,US,Smart TV,0,rr,RRR (Hindi),play,title_results,2023-01-30 22:01:11
brother,US,Smart TV,0,rr,RRR (Hindi),select,title_results,2023-01-30 22:01:09
brother,US,Smart TV,0,rr,RRR (Hindi),select,title_results,2023-01-30 22:01:09
brother,US,Smart TV,0,ha,,play,title_results,2023-01-09 03:10:09
brother,US,Smart TV,0,ha,,play,title_results,2023-01-09 03:10:09
brother,US,Smart TV,0,ha,,select,title_results,2023-01-09 03:10:07
brother,US,Smart TV,0,ha,,select,title_results,2023-01-09 03:10:07
brother,US,Smart TV,0,h,,play,title_results,2023-01-09 03:07:25
brother,US,Smart TV,0,h,,play,title_results,2023-01-09 03:07:25
brother,US,Smart TV,0,h,,select,title_results,2023-01-09 03:07:23
brother,US,Smart TV,0,h,,select,title_results,2023-01-09 03:07:23
brother,US,Smart TV,0,,,play,prequery_results,2023-01-03 03:59:11
brother,US,Smart TV,0,,,play,prequery_results,2023-01-03 03:58:50
brother,US,Smart TV,0,,,select,prequery_results,2023-01-03 03:58:48
brother,US,Smart TV,0,,Troll,play,prequery_results,2023-01-03 03:55:48
brother,US,Smart TV,0,,Troll,select,prequery_results,2023-01-03 03:55:46
brother,US,Smart TV,0,,,play,prequery_results,2023-01-03 03:54:41
brother,US,Smart TV,0,,,select,prequery_results,2023-01-03 03:54:39
brother,US,Smart TV,0,pi,Pineapple Express,play,title_results,2023-01-03 02:59:00
brother,US,Smart TV,0,pi,Pineapple Express,play,title_results,2023-01-03 02:59:00
brother,US,Smart TV,0,pi,Pineapple Express,select,title_results,2023-01-03 02:58:58
brother,US,Smart TV,0,pi,Pineapple Express,select,title_results,2023-01-03 02:58:58
brother,SA,Xbox One,0,r,,play,title_results,2022-12-28 22:48:31
brother,SA,Xbox One,0,r,,play,title_results,2022-12-28 22:48:31
brother,SA,Xbox One,0,r,,play,title_results,2022-12-28 22:28:49
brother,SA,Xbox One,0,r,,play,title_results,2022-12-28 22:28:49
brother,SA,Xbox One,0,r,,select,title_results,2022-12-28 22:28:02
brother,SA,Xbox One,0,r,,select,title_results,2022-12-28 22:28:02
brother,SA,Xbox One,0,u,,select,title_results,2022-12-22 19:23:17
brother,SA,Xbox One,0,u,,select,title_results,2022-12-22 19:23:17
brother,SA,Xbox One,0,,Ronaldo,play,prequery_results,2022-12-22 19:20:24
brother,SA,Xbox One,0,,Ronaldo,select,prequery_results,2022-12-22 19:20:21
brother,SA,Xbox One,0,fi,,play,title_results,2022-12-22 19:14:56
brother,SA,Xbox One,0,fi,,play,title_results,2022-12-22 19:14:56
brother,SA,Xbox One,0,fi,,select,title_results,2022-12-22 19:14:54
brother,SA,Xbox One,0,fi,,select,title_results,2022-12-22 19:14:54
brother,SA,Xbox One,0,f,Farha,play,title_results,2022-12-22 18:45:05
brother,SA,Xbox One,0,f,Farha,play,title_results,2022-12-22 18:45:05
brother,SA,Xbox One,0,f,Farha,select,title_results,2022-12-22 18:45:02
brother,SA,Xbox One,0,f,Farha,select,title_results,2022-12-22 18:45:02
brother,SA,Xbox One,0,f,Farha,play,title_results,2022-12-22 18:44:43
brother,SA,Xbox One,0,f,Farha,play,title_results,2022-12-22 18:44:43
brother,SA,Xbox One,0,f,Farha,select,title_results,2022-12-22 18:44:41
brother,SA,Xbox One,0,f,Farha,select,title_results,2022-12-22 18:44:41
brother,SA,Xbox One,0,ada,,play,title_results,2022-12-16 20:53:27
brother,SA,Xbox One,0,ada,,play,title_results,2022-12-16 20:53:27
brother,SA,Xbox One,0,ada,,play,title_results,2022-12-16 20:36:35
brother,SA,Xbox One,0,ada,,play,title_results,2022-12-16 20:36:35
brother,SA,Xbox One,0,ada,,play,title_results,2022-12-16 20:33:08
brother,SA,Xbox One,0,ada,,play,title_results,2022-12-16 20:33:08
brother,SA,Xbox One,0,ada,,select,title_results,2022-12-16 20:33:05
brother,SA,Xbox One,0,ada,,select,title_results,2022-12-16 20:33:05
brother,SA,Xbox One,0,ada,Hustle,play,title_results,2022-12-16 20:32:52
brother,SA,Xbox One,0,ada,Hustle,play,title_results,2022-12-16 20:32:52
brother,SA,Xbox One,0,ada,Hustle,select,title_results,2022-12-16 20:32:48
brother,SA,Xbox One,0,ada,Hustle,select,title_results,2022-12-16 20:32:48
brother,SA,Xbox One,0,,,play,prequery_results,2022-12-16 16:30:53
brother,SA,Xbox One,0,,,select,prequery_results,2022-12-16 16:30:50
brother,US,Smart TV,0,un,Untold: Operation Flagrant Foul,play,title_results,2022-11-20 05:08:32
brother,US,Smart TV,0,un,Untold: Operation Flagrant Foul,play,title_results,2022-11-20 05:08:32
brother,US,Smart TV,0,un,Untold: Operation Flagrant Foul,select,title_results,2022-11-20 05:08:27
brother,US,Smart TV,0,un,Untold: Operation Flagrant Foul,select,title_results,2022-11-20 05:08:27
brother,US,Smart TV,0,un,,select,title_results,2022-11-20 05:07:27
brother,US,Smart TV,0,un,,select,title_results,2022-11-20 05:07:27
brother,US,Smart TV,0,,,play,prequery_results,2022-10-18 18:56:08
brother,US,Smart TV,0,,,select,prequery_results,2022-10-18 18:56:06
brother,US,Smart TV,0,redee,The Redeem Team,play,title_results,2022-10-07 23:54:25
brother,US,Smart TV,0,redee,The Redeem Team,play,title_results,2022-10-07 23:54:25
brother,US,Smart TV,0,redee,The Redeem Team,select,title_results,2022-10-07 23:54:23
brother,US,Smart TV,0,redee,The Redeem Team,select,title_results,2022-10-07 23:54:23
brother,US,Smart TV,0,hei,,play,title_results,2022-09-21 00:26:30
brother,US,Smart TV,0,hei,,play,title_results,2022-09-21 00:26:30
brother,US,Smart TV,0,hei,,play,title_results,2022-09-20 23:54:49
brother,US,Smart TV,0,hei,,play,title_results,2022-09-20 23:54:49
brother,US,Smart TV,0,hei,,select,title_results,2022-09-20 23:54:47
brother,US,Smart TV,0,hei,,select,title_results,2022-09-20 23:54:47
brother,US,Smart TV,0,jo,John Q,play,title_results,2022-09-17 19:02:42
brother,US,Smart TV,0,jo,John Q,play,title_results,2022-09-17 19:02:42
brother,US,Smart TV,0,jo,John Q,select,title_results,2022-09-17 19:02:40
brother,US,Smart TV,0,jo,John Q,select,title_results,2022-09-17 19:02:40
brother,US,Smart TV,0,n,,play,title_results,2022-09-14 04:05:47
brother,US,Smart TV,0,n,,play,title_results,2022-09-14 04:05:47
brother,US,Smart TV,0,n,,select,title_results,2022-09-14 04:05:44
brother,US,Smart TV,0,n,,select,title_results,2022-09-14 04:05:44
brother,US,Smart TV,0,b,,play,title_results,2022-09-10 15:03:59
brother,US,Smart TV,0,b,,play,title_results,2022-09-10 15:03:59
brother,US,Smart TV,0,b,,select,title_results,2022-09-10 15:03:45
brother,US,Smart TV,0,b,,select,title_results,2022-09-10 15:03:45
brother,US,Smart TV,0,ti,The Tinder Swindler,play,title_results,2022-08-16 20:49:56
brother,US,Smart TV,0,ti,The Tinder Swindler,play,title_results,2022-08-16 20:49:56
brother,US,Smart TV,0,ti,The Tinder Swindler,select,title_results,2022-08-16 20:49:52
brother,US,Smart TV,0,ti,The Tinder Swindler,select,title_results,2022-08-16 20:49:52
brother,US,Smart TV,0,z,Zero Dark Thirty,play,title_results,2022-07-25 05:03:33
brother,US,Smart TV,0,z,Zero Dark Thirty,play,title_results,2022-07-25 05:03:33
brother,US,Smart TV,0,z,Zero Dark Thirty,select,title_results,2022-07-25 05:03:31
brother,US,Smart TV,0,z,Zero Dark Thirty,select,title_results,2022-07-25 05:03:31
brother,US,Smart TV,0,batte,Batteries Not Included,select,suggestion_results,2022-04-30 21:35:20
brother,US,Smart TV,0,bod,Body of Lies,play,title_results,2022-04-11 01:14:34
brother,US,Smart TV,0,bod,Body of Lies,play,title_results,2022-04-11 00:58:48
brother,US,Smart TV,0,bod,Body of Lies,select,title_results,2022-04-11 00:58:46
brother,US,Smart TV,0,ba,Battleship,play,title_results,2022-04-01 23:10:07
brother,US,Smart TV,0,ba,Battleship,select,title_results,2022-04-01 23:10:05
brother,US,Smart TV,0,ar,Army of the Dead,play,title_results,2022-03-25 19:39:39
brother,US,Smart TV,0,ar,Army of the Dead,select,title_results,2022-03-25 19:39:35
brother,US,Smart TV,0,d,Don't Look Up,play,title_results,2022-03-16 00:35:19
brother,US,Smart TV,0,d,Don't Look Up,select,title_results,2022-03-16 00:35:17
brother,US,Smart TV,0,go,,play,suggestion_results,2022-02-28 03:28:19
brother,US,Smart TV,0,go,,select,suggestion_results,2022-02-28 03:28:17
brother,US,Smart TV,0,go,GODZILLA City on the Edge of Battle,play,suggestion_results,2022-02-28 03:28:13
brother,US,Smart TV,0,go,GODZILLA City on the Edge of Battle,select,suggestion_results,2022-02-28 03:28:11
brother,US,Smart TV,0,go,Godzilla,play,suggestion_results,2022-02-28 03:28:08
brother,US,Smart TV,0,go,Godzilla,select,suggestion_results,2022-02-28 03:28:07
brother,US,Smart TV,0,go,,select,suggestion_results,2022-02-28 03:27:58
brother,US,iPad,0,dope,The Tinder Swindler,select,title_results,2022-02-08 04:14:44
brother,US,iPad,0,dope,"Dope: Season 3: ""The Devil's Oldest Trick""",play,title_results,2022-02-08 03:36:26
brother,US,iPad,0,dope,"Dope: Season 3: ""The Devil's Oldest Trick""",play,title_results,2022-02-08 03:34:59
brother,US,iPad,0,dope,,select,title_results,2022-02-08 03:34:56
brother,US,Smart TV,0,fo,,play,suggestion_results,2022-01-30 06:22:24
brother,US,Smart TV,0,fo,,select,suggestion_results,2022-01-30 06:22:22
brother,US,Smart TV,0,fo,,select,suggestion_results,2022-01-30 06:22:21
brother,US,Smart TV,0,af,,play,title_results,2022-01-15 04:56:49
brother,US,Smart TV,0,af,,select,title_results,2022-01-15 04:56:47
brother,US,Smart TV,0,af,,play,title_results,2022-01-15 04:32:28
brother,US,Smart TV,0,af,,select,title_results,2022-01-15 04:32:27
brother,US,Smart TV,0,the g,,play,title_results,2022-01-05 05:42:18
brother,US,Smart TV,0,the g,,select,title_results,2022-01-05 05:42:17
brother,US,iPad,0,tik,,select,title_results,2021-12-29 01:41:37
brother,US,iPad,0,tik,"tick, tick...BOOM!",play,title_results,2021-12-28 03:22:47
brother,US,iPad,0,tik,"tick, tick...BOOM!",select,title_results,2021-12-28 03:22:45
brother,US,iPad,0,tik ,"tick, tick...BOOM!",select,title_results,2021-12-27 22:06:59
brother,US,Smart TV,0,the g,,play,title_results,2021-12-23 00:51:36
brother,US,Smart TV,0,the g,,select,title_results,2021-12-23 00:51:34
brother,US,Smart TV,0,ind,,play,title_results,2021-12-16 00:56:34
brother,US,Smart TV,0,ind,,play,title_results,2021-12-16 00:56:22
brother,US,Smart TV,0,ind,,select,title_results,2021-12-16 00:56:20
brother,US,iPad,0,catching ,"Catching Killers: Season 1: ""Manhunter: Aileen Wuornos""",play,title_results,2021-12-15 03:37:20
brother,US,iPad,0,catching ,,select,title_results,2021-12-15 03:37:17
brother,US,iPad,0,catching ,,select,title_results,2021-12-15 03:36:51
brother,US,Smart TV,0,f,,play,title_results,2021-12-10 05:06:56
brother,US,Smart TV,0,f,,select,title_results,2021-12-10 05:06:55
brother,US,Smart TV,0,ti,,play,title_results,2021-12-08 00:49:52
brother,US,Smart TV,0,ti,,select,title_results,2021-12-08 00:48:59
brother,US,iPad,0,catch,"Catching Killers: Season 1: ""Body Count: The Green River Killer""",play,title_results,2021-12-07 04:07:10
brother,US,iPad,0,catch,,select,title_results,2021-12-07 04:05:23
brother,US,iPhone,0,lov,Love Hard,play,title_results,2021-12-04 09:04:47
brother,US,iPhone,0,lov,Love Hard,select,title_results,2021-12-04 09:04:34
brother,US,iPad,0,attack,,select,title_results,2021-11-16 13:55:42
brother,US,iPad,0,animal,,select,title_results,2021-11-16 13:54:49
brother,US,iPad,0,animal,,select,prequery_results,2021-11-16 13:54:26
brother,US,Smart TV,0,lu,,play,title_results,2021-11-09 01:05:42
brother,US,Smart TV,0,lu,,play,title_results,2021-11-09 01:02:22
brother,US,Smart TV,0,lu,,select,title_results,2021-11-09 01:02:20
brother,US,Smart TV,0,,,play,prequery_results,2021-10-27 23:53:22
brother,US,Smart TV,0,,,select,prequery_results,2021-10-27 23:53:21
brother,US,Smart TV,0,,,play,prequery_results,2021-10-27 20:29:59
brother,US,Smart TV,0,,,play,prequery_results,2021-10-27 18:42:11
brother,US,Smart TV,0,,,play,prequery_results,2021-10-27 18:13:24
brother,US,Smart TV,0,,,select,prequery_results,2021-10-27 18:13:22
brother,US,Smart TV,0,,,play,prequery_results,2021-10-27 18:13:02
brother,US,Smart TV,0,,,select,prequery_results,2021-10-27 18:12:59
brother,US,iPad,0,,The Guilty,play,prequery_results,2021-10-17 03:55:26
brother,US,iPad,0,,The Guilty,play,prequery_results,2021-10-17 03:53:56
brother,US,iPad,0,,The Guilty,select,prequery_results,2021-10-17 03:53:44
brother,US,Smart TV,0,q,,play,title_results,2021-10-17 01:27:46
brother,US,Smart TV,0,q,,play,title_results,2021-10-17 01:27:26
brother,US,Smart TV,0,q,,select,title_results,2021-10-17 01:27:23
brother,US,Smart TV,0,sk,,play,title_results,2021-10-17 01:22:56
brother,US,Smart TV,0,sk,,select,title_results,2021-10-17 01:22:53
brother,US,Smart TV,0,da,,play,suggestion_results,2021-10-17 01:19:51
brother,US,Smart TV,0,da,,select,suggestion_results,2021-10-17 01:19:48
brother,US,Smart TV,0,da,Dark,select,suggestion_results,2021-10-17 01:19:43
brother,US,Smart TV,0,,,play,prequery_results,2021-10-10 03:29:12
brother,US,Smart TV,0,,,select,prequery_results,2021-10-10 03:29:09
brother,US,Smart TV,0,,,play,prequery_results,2021-10-09 21:55:36
brother,US,Smart TV,0,,,select,prequery_results,2021-10-09 21:55:34
brother,US,iPad,0,,,select,prequery_results,2021-10-08 21:49:07
brother,US,iPhone,0,cat h me,Catch Me If You Can,play,title_results,2021-10-02 01:17:05
brother,US,iPhone,0,cat h me,Catch Me If You Can,select,title_results,2021-10-02 01:17:02
brother,US,iPhone,0,sq,"Squid Game: Season 1: ""Gganbu""",play,title_results,2021-09-30 06:50:23
brother,US,iPhone,0,sq,,select,title_results,2021-09-30 06:50:15
brother,US,Smart TV,0,mo,,play,title_results,2021-09-29 01:53:54
brother,US,Smart TV,0,mo,,select,title_results,2021-09-29 01:53:51
brother,US,iPhone,0,intru,Intrusion,select,title_results,2021-09-26 00:30:48
brother,US,iPhone,0,13th ,13TH,select,title_results,2021-09-26 00:30:30
brother,US,iPhone,0,intru,Intrusion,select,title_results,2021-09-26 00:25:18
brother,US,iPad,0,att,"Attack on Titan: Season 1: ""Wall: Raid on Stohess District, Part 3""",play,title_results,2021-09-22 04:38:29
brother,US,iPad,0,att,,select,title_results,2021-09-22 04:38:12
brother,US,iPad,0,attack ,"Attack on Titan: Season 1: ""Erwin Smith: 57th Expedition Beyond the Walls, Part 4""",play,title_results,2021-09-19 04:46:32
brother,US,iPad,0,attack ,,select,title_results,2021-09-19 02:45:13
brother,US,iPhone,0,atta,"Attack on Titan: Season 1: ""Hearing the Heartbeat: Battle of Trost District, Part 4""",play,title_results,2021-09-19 02:16:31
brother,US,iPhone,0,atta,"Attack on Titan: Season 1: ""Night of the Graduation Ceremony: Humanity Rises Again, Part 2""",play,title_results,2021-09-19 01:29:46
brother,US,iPhone,0,atta,,select,title_results,2021-09-19 01:29:32
brother,US,iPad,0,planet ,"Our Planet: ""One Planet""",play,title_results,2021-08-30 02:40:14
brother,US,iPad,0,planet ,,select,title_results,2021-08-30 02:40:10
brother,US,iPad,0,ins,Bo Burnham: Inside,play,title_results,2021-08-29 03:01:37
brother,US,iPad,0,ins,Bo Burnham: Inside,select,title_results,2021-08-29 03:01:34
brother,US,iPad,0,mind,"MINDHUNTER: Season 1: ""Episode 1""",play,title_results,2021-08-20 05:25:57
brother,US,iPad,0,mind,,select,title_results,2021-08-20 05:25:55
brother,US,Smart TV,0,u,,play,title_results,2021-08-18 19:47:34
brother,US,Smart TV,0,u,,play,title_results,2021-08-18 19:41:13
brother,US,Smart TV,0,u,,select,title_results,2021-08-18 19:41:11
brother,US,Smart TV,0,u,,play,title_results,2021-08-18 19:09:52
brother,US,Smart TV,0,u,,select,title_results,2021-08-18 19:09:49
brother,US,Smart TV,0,lup,,play,title_results,2021-08-18 17:00:08
brother,US,Smart TV,0,lup,,select,title_results,2021-08-18 17:00:06
brother,US,Smart TV,0,lu,,play,title_results,2021-08-16 23:41:27
brother,US,Smart TV,0,lu,,select,title_results,2021-08-16 23:01:01
brother,US,Smart TV,0,lu,,play,title_results,2021-08-16 19:00:02
brother,US,Smart TV,0,lu,,play,title_results,2021-08-16 17:52:11
brother,US,Smart TV,0,lu,,play,title_results,2021-08-16 17:02:12
brother,US,Smart TV,0,lu,,select,title_results,2021-08-16 17:02:09
brother,US,iPad,0,min,"MINDHUNTER: Season 1: ""Episode 1""",play,title_results,2021-08-15 19:45:33
brother,US,iPad,0,min,,select,title_results,2021-08-15 19:45:29
brother,US,iPad,0,the keep,"The Keepers: Season 1: ""The Murder""",play,title_results,2021-08-12 01:46:57
brother,US,iPad,0,the keep,,select,title_results,2021-08-12 01:46:52
brother,US,iPad,0,crime,,select,title_results,2021-08-10 01:21:40
brother,US,iPhone,0,,The Twilight Saga: Eclipse,play,prequery_results,2021-08-08 06:56:12
brother,US,iPhone,0,,The Twilight Saga: Eclipse,select,prequery_results,2021-08-08 06:56:10
brother,US,iPhone,0,tw,Twilight,play,title_results,2021-08-06 05:36:41
brother,US,iPhone,0,tw,Twilight,select,title_results,2021-08-06 05:36:36
brother,US,Smart TV,0,ind,,play,title_results,2021-08-01 12:13:40
brother,US,Smart TV,0,ind,,select,title_results,2021-08-01 12:13:38
brother,US,Smart TV,0,ind,,play,title_results,2021-07-29 23:08:14
brother,US,Smart TV,0,ind,,play,title_results,2021-07-29 23:07:46
brother,US,Smart TV,0,ind,,select,title_results,2021-07-29 23:07:44
brother,US,Smart TV,0,indi,,play,title_results,2021-07-26 04:32:52
brother,US,Smart TV,0,indi,,play,title_results,2021-07-26 04:25:34
brother,US,Smart TV,0,indi,,select,title_results,2021-07-26 04:25:32
brother,US,Smart TV,0,ins,Bo Burnham: Inside,play,title_results,2021-07-26 04:14:07
brother,US,Smart TV,0,ins,Bo Burnham: Inside,select,title_results,2021-07-26 04:14:04
brother,US,iPhone,0,indian mat,"Indian Matchmaking: Season 1: ""I Want to See You Again""",play,title_results,2021-07-25 23:42:36
brother,US,iPhone,0,indian mat,,select,title_results,2021-07-25 23:42:15
brother,US,Smart TV,0,ki,,play,title_results,2021-07-17 01:00:42
brother,US,Smart TV,0,ki,,select,title_results,2021-07-17 01:00:27
brother,US,Smart TV,0,mr k,,play,title_results,2021-06-12 01:55:49
brother,US,Smart TV,0,mr k,,select,title_results,2021-06-12 01:55:47
brother,US,iPad,0,ted ,"Extremely Wicked, Shockingly Evil and Vile",play,,2021-05-15 01:38:56
brother,US,iPad,0,ted ,"Extremely Wicked, Shockingly Evil and Vile",select,,2021-05-15 01:38:54
brother,US,iPad,0,centra,"When They See Us: Limited Series: ""Part One""",play,,2021-05-13 01:30:56
brother,US,iPad,0,centra,,select,,2021-05-13 01:30:49
brother,US,Smart TV,0,sla,,play,,2021-05-03 04:46:25
brother,US,Smart TV,0,sla,,play,,2021-05-03 04:45:02
brother,US,Smart TV,0,sla,,select,,2021-05-03 04:45:00
brother,US,Smart TV,0,sl,,play,,2021-04-11 02:15:31
brother,US,Smart TV,0,sl,,play,,2021-04-11 02:14:11
brother,US,Smart TV,0,sl,,play,,2021-04-11 02:13:16
brother,US,Smart TV,0,sl,,select,,2021-04-11 02:13:13
brother,US,iPhone,0,sonja farak,,select,,2021-03-06 20:28:40
brother,US,iPhone,0,brid,"Bridgerton: Season 1: ""After the Rain""",play,,2021-02-27 05:26:09
brother,US,iPhone,0,brid,"Bridgerton: Season 1: ""Diamond of the First Water""",play,,2021-02-27 05:25:56
brother,US,iPhone,0,brid,,select,,2021-02-27 05:25:52
brother,US,iPhone,0,hotel ,,select,,2021-02-14 07:08:16
brother,US,iPhone,0,chica,The Trial of the Chicago 7,select,,2021-02-14 07:04:00
brother,US,iPhone,0,when they see ,,select,,2021-02-14 04:02:23
brother,US,iPhone,0,moon,Moonlight,select,,2021-02-14 03:59:22
brother,US,HTML 5,0,how to fix,"How to Fix a Drug Scandal: Limited Series: ""Episode 4""",play,,2021-02-01 18:45:07
brother,US,HTML 5,0,how to fix,"How to Fix a Drug Scandal: Limited Series: ""Episode 3""",play,,2021-02-01 18:17:26
brother,US,HTML 5,0,how to fix,"How to Fix a Drug Scandal: Limited Series: ""Episode 3""",play,,2021-02-01 18:12:26
brother,US,HTML 5,0,how to fix,"How to Fix a Drug Scandal: Limited Series: ""Episode 1""",play,,2021-02-01 18:03:19
brother,US,HTML 5,0,how to fix,"How to Fix a Drug Scandal: Limited Series: ""Episode 2""",play,,2021-02-01 17:52:49
brother,US,HTML 5,0,how to fix,"How to Fix a Drug Scandal: Limited Series: ""Episode 2""",play,,2021-02-01 01:36:06
brother,US,HTML 5,0,how to fix,"How to Fix a Drug Scandal: Limited Series: ""Episode 3""",play,,2021-02-01 01:32:40
brother,US,Smart TV,0,cri,,play,,2021-01-19 00:12:18
brother,US,Smart TV,0,cri,,select,,2021-01-19 00:12:16
brother,US,Smart TV,0,cri,Abducted in Plain Sight,play,,2021-01-19 00:12:06
brother,US,Smart TV,0,cri,Abducted in Plain Sight,select,,2021-01-19 00:12:03
brother,US,Smart TV,0,cri,,play,,2021-01-19 00:11:50
brother,US,Smart TV,0,cri,,select,,2021-01-19 00:11:48
brother,US,Smart TV,0,cri,,play,,2021-01-19 00:11:29
brother,US,Smart TV,0,cri,,select,,2021-01-19 00:11:27
brother,US,Smart TV,0,cri,,select,,2021-01-19 00:11:13
brother,US,Smart TV,0,,Truth or Dare,select,,2021-01-18 00:42:00
brother,US,Smart TV,0,,Apollo 18,play,,2021-01-18 00:41:47
brother,US,Smart TV,0,,Apollo 18,select,,2021-01-18 00:41:45
brother,US,Smart TV,0,,In the Tall Grass,select,,2021-01-18 00:39:18
brother,US,Smart TV,0,,Dark Skies,play,,2021-01-18 00:39:12
brother,US,Smart TV,0,,Dark Skies,select,,2021-01-18 00:39:09
